time_step_counter,growing_season,dap,th1,th2,th3,th4,th5,th6,th7,th8,th9,th10,th11,th12,time_step_counter,season_counter,dap,Wr,z_gw,surface_storage,IrrDay,Infl,Runoff,DeepPerc,CR,GwIn,Es,EsPot,Tr,TrPot,time_step_counter,season_counter,dap,gdd,gdd_cum,z_root,canopy_cover,canopy_cover_ns,biomass,biomass_ns,harvest_index,harvest_index_adj,yield_,Season,crop Type,Harvest Date (YYYY/MM/DD),Harvest Date (Step),Yield (tonne/ha),Seasonal irrigation (mm)
10.0,1.0,11.0,0.23029886315378006,0.3300000871964478,0.33000006039234214,0.33000005009348554,0.33000004958146434,0.33000004948467576,0.3300000494647246,0.3300000494604493,0.3300000494595116,0.33000004945930256,0.3300000494592652,0.33000004945925626,10.0,0.0,11.0,89.03,-999.0,0.0,0.0,1.0,0.0,0.00017722661188939028,0.0,0.0,2.4870543724986676,2.618,0.0,0.0,10.0,0.0,11.0,7.859999999999999,114.11,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
11.0,1.0,12.0,0.20482049699137406,0.3300000218752883,0.3300000151508459,0.33000001256713474,0.330000012438682,0.3300000124144003,0.3300000124093951,0.3300000124083225,0.33000001240808724,0.3300000124080349,0.33000001240802546,0.3300000124080232,11.0,0.0,12.0,86.48,-999.0,0.0,0.0,0.1,0.0,4.446146854668387e-05,0.0,0.0,2.6478366162406335,3.08,0.0,0.0,11.0,0.0,12.0,9.32,123.43,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
12.0,1.0,13.0,0.18796284534212743,0.33000000548793335,0.33000000380094785,0.330000003152763,0.3300000031205375,0.330000003114446,0.3300000031131903,0.33000000311292127,0.33000000311286215,0.33000000311284905,0.3300000031128466,0.33000000311284616,12.0,0.0,13.0,84.8,-999.0,0.0,0.0,0.4,0.0,1.1154209638851406e-05,0.0,0.0,2.0857651649246898,2.75,0.0,0.0,12.0,0.0,13.0,9.24,132.67000000000002,0.30437966170423636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
13.0,1.0,14.0,0.1741764927698861,0.330000001376778,0.3300000009535577,0.3300000007909452,0.33000000078286057,0.3300000007813324,0.3300000007810175,0.33000000078094993,0.33000000078093505,0.3300000007809318,0.33000000078093117,0.33000000078093106,13.0,0.0,14.0,90.02,-999.0,0.0,0.0,0.4,0.0,2.7982972866329027e-06,0.0,0.0,1.7786352572241555,2.7940000000000005,0.0,0.0,13.0,0.0,14.0,9.78,142.45000000000002,0.3165775944687474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
14.0,1.0,15.0,0.16425624660754098,0.3300000003453973,0.3300000002392225,0.3300000001984274,0.3300000001963992,0.3300000001960158,0.3300000001959367,0.33000000019591974,0.330000000195916,0.33000000019591524,0.33000000019591513,0.330000000195915,14.0,0.0,15.0,92.33000000000001,-999.0,0.0,0.0,1.2,0.0,7.020190418744861e-07,0.0,0.0,2.1552375618737223,3.1636788345776514,0.03678705436080255,0.03678705436080255,14.0,0.0,15.0,11.7,154.15,0.32811283853408907,0.00680548884197039,0.00680548884197039,0.2556228931767543,0.2556228931767543,0.0,0.0,0.0,,,,,,
15.0,1.0,16.0,0.1825699711166136,0.3300000000866511,0.3300000000600147,0.33000000004978014,0.33000000004927144,0.3300000000491753,0.3300000000491555,0.3300000000491511,0.3300000000491502,0.3300000000491499,0.33000000004915,0.33000000004914987,15.0,0.0,16.0,97.46000000000001,-999.0,0.0,0.0,3.8,0.0,1.761180790244246e-07,0.0,0.0,1.942974884771555,1.942974884771555,0.02565266432118593,0.02565266432118593,15.0,0.0,16.0,8.96,163.11,0.3391095610957824,0.00771911306303058,0.00771911306303058,0.545408738281652,0.545408738281652,0.0,0.0,0.0,,,,,,
16.0,1.0,17.0,0.15674106462103138,0.33000000002173846,0.33000000001505614,0.33000000001248847,0.33000000001236085,0.33000000001233676,0.33000000001233193,0.3300000000123307,0.3300000000123305,0.3300000000123304,0.33000000001233043,0.3300000000123305,16.0,0.0,17.0,98.17,-999.0,0.0,0.0,0.0,0.0,4.4183420604491674e-08,0.0,0.0,2.576640697919464,3.5431068156116847,0.006249951638777021,0.00624995163877702,16.0,0.0,17.0,1.81,164.92000000000002,0.3496561567597277,0.008755389636727081,0.008755389636727081,0.5840567027350141,0.5840567027350141,0.0,0.0,0.0,,,,,,
17.0,1.0,18.0,0.14136084079195096,0.33000000000545365,0.33000000000377716,0.33000000000313306,0.3300000000031011,0.33000000000309493,0.33000000000309376,0.33000000000309354,0.3300000000030933,0.3300000000030934,0.3300000000030934,0.3300000000030933,17.0,0.0,18.0,99.94,-999.0,0.0,0.0,0.0,0.0,1.108444935280395e-08,0.0,0.0,1.5354840488661365,4.238775463705706,0.002538334041911144,0.002538334041911144,17.0,0.0,18.0,0.8999999999999999,165.82000000000002,0.35981837427370766,0.009930166244014264,0.009930166244014264,0.5971503436958185,0.5971503436958185,0.0,0.0,0.0,,,,,,
18.0,1.0,19.0,0.1304602251776929,0.3300000000013682,0.33000000000094754,0.330000000000786,0.330000000000778,0.3300000000007765,0.3300000000007762,0.3300000000007761,0.33000000000077606,0.33000000000077606,0.33000000000077606,0.33000000000077606,18.0,0.0,19.0,102.15,-999.0,0.0,0.0,0.4,0.0,2.7807884700289615e-09,0.0,0.0,1.4189565998786353,3.797477953849226,0.0711049615471803,0.0711049615471803,18.0,0.0,19.0,6.6,172.42000000000002,0.3696467947348001,0.011263272595425016,0.011263272595425016,1.005615450956688,1.005615450956688,0.0,0.0,0.0,,,,,,
19.0,1.0,20.0,0.12058096773039452,0.32908564659376105,0.33000000000023777,0.33000000000019714,0.33000000000019514,0.3300000000001948,0.33000000000019464,0.3300000000001947,0.3300000000001947,0.3300000000001947,0.3300000000001947,0.3300000000001947,19.0,0.0,20.0,104.37,-999.0,0.0,0.0,0.3,0.0,6.976574116485616e-10,0.0,0.0,1.287925744729859,4.164237110079946,0.09143534065821864,0.09143534065821864,19.0,0.0,20.0,9.73,182.15,0.37918138557592973,0.012763343604625672,0.012763343604625672,1.4833656130713422,1.4833656130713422,0.0,0.0,0.0,,,,,,
20.0,1.0,21.0,0.10937065794225626,0.3278003661869907,0.33000000000005963,0.3300000000000494,0.3300000000000489,0.3300000000000489,0.3300000000000489,0.3300000000000488,0.3300000000000488,0.3300000000000488,0.3300000000000488,0.3300000000000488,20.0,0.0,21.0,106.42,-999.0,0.0,0.0,0.0,0.0,1.4930630315794695e-10,0.0,0.0,1.1210309788138277,5.171605861331779,0.12852804067703305,0.12852804067703305,20.0,0.0,21.0,13.8,195.95000000000002,0.38845442239787387,0.01441883171131901,0.01441883171131901,2.0225639818531596,2.0225639818531596,0.0,0.0,0.0,,,,,,
21.0,1.0,22.0,0.1026857108012592,0.3267081999707342,0.33000000000001506,0.3300000000000125,0.33000000000001234,0.33000000000001234,0.33000000000001234,0.33000000000001223,0.33000000000001223,0.33000000000001223,0.33000000000001223,0.33000000000001223,21.0,0.0,22.0,108.94,-999.0,0.0,0.0,0.3,0.0,3.742637946806826e-11,0.0,0.0,0.968494714099723,3.871197662781496,0.109216621625654,0.109216621625654,21.0,0.0,22.0,16.34,212.29000000000002,0.3974924441399631,0.016332111248001092,0.016332111248001092,2.632631480804116,2.632631480804116,0.0,0.0,0.0,,,,,,
22.0,1.0,23.0,0.09860238861238127,0.3258127607085571,0.33000000000000373,0.3300000000000032,0.330000000000003,0.330000000000003,0.330000000000003,0.33000000000000307,0.33000000000000307,0.33000000000000307,0.33000000000000307,0.33000000000000307,22.0,0.0,23.0,111.74,-999.0,0.0,0.0,0.4,0.0,9.431447625953201e-12,0.0,0.0,0.8083322188878057,2.7911559859574218,0.08954392621771301,0.08954392621771301,22.0,0.0,23.0,14.79,227.08,0.4063176075360935,0.018524666810681756,0.018524666810681756,3.3237182244050256,3.3237182244050256,0.0,0.0,0.0,,,,,,
23.0,1.0,24.0,0.09688586495668439,0.3247327713832387,0.3300000000000009,0.33000000000000085,0.3300000000000007,0.3300000000000007,0.3300000000000007,0.33000000000000074,0.33000000000000074,0.33000000000000074,0.33000000000000074,0.33000000000000074,23.0,0.0,24.0,111.46,-999.0,0.0,0.0,1.9,0.0,2.3786543395261157e-12,0.0,0.0,2.0716523655696983,2.9594330314972837,0.10799893253183751,0.10799893253183751,23.0,0.0,24.0,8.16,235.24,0.41494865310259754,0.021011568880218982,0.021011568880218982,4.1064500284622,4.1064500284622,0.0,0.0,0.0,,,,,,
24.0,1.0,25.0,0.09151995147499475,0.3228039658349446,0.33000000000000024,0.3300000000000002,0.3300000000000002,0.3300000000000002,0.3300000000000002,0.33000000000000024,0.33000000000000024,0.33000000000000024,0.33000000000000024,0.33000000000000024,24.0,0.0,25.0,114.03,-999.0,0.0,0.0,1.5,0.0,5.322862857680816e-13,0.0,0.0,2.036591348168969,5.025062612526207,0.1928805548294085,0.1928805548294085,24.0,0.0,25.0,5.84,241.08,0.42340161134067267,0.02374762274446423,0.02374762274446423,4.92581843591572,4.92581843591572,0.0,0.0,0.0,,,,,,
25.0,1.0,26.0,0.08469364029394935,0.3204571715463769,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,25.0,0.0,26.0,116.42,-999.0,0.0,0.0,0.0,0.0,1.6633946430252555e-13,0.0,0.0,0.6826311181045494,5.008913261668533,0.234679428856771,0.234679428856771,25.0,0.0,26.0,8.42,249.5,0.43169033015422753,0.026795350646054684,0.026795350646054684,5.920661014265911,5.920661014265911,0.0,0.0,0.0,,,,,,
26.0,1.0,27.0,0.07823840666072318,0.3176138706754011,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,26.0,0.0,27.0,118.78,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.645523363322627,5.365541725764641,0.28433008709757573,0.28433008709757573,26.0,0.0,27.0,8.45,257.95,0.439826876137143,0.030186882629788466,0.030186882629788466,7.039216211184972,7.039216211184972,0.0,0.0,0.0,,,,,,
27.0,1.0,28.0,0.0722749844706678,0.31425446059981454,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,27.0,0.0,28.0,121.16,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5963422190055477,5.6101814666029295,0.33594100755865586,0.33594100755865586,27.0,0.0,28.0,11.62,269.57,0.447821844926249,0.033960685010964345,0.033960685010964345,8.294851394173428,8.294851394173428,0.0,0.0,0.0,,,,,,
28.0,1.0,29.0,0.06670212339610068,0.31024746427316996,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,28.0,0.0,29.0,123.49,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5572861074567182,5.9294826113373444,0.40069963266445796,0.40069963266445796,28.0,0.0,29.0,11.45,281.02,0.4556846047295003,0.038138271629582665,0.038138271629582665,9.701527730752787,9.701527730752787,0.0,0.0,0.0,,,,,,
29.0,1.0,30.0,0.065,0.30383455672609905,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,29.0,0.0,30.0,122.67999999999999,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4251154560081527,5.053002401468527,0.3863876383090145,0.3863876383090145,29.0,0.0,30.0,9.06,290.08,0.46342348990537285,0.04291279870957037,0.04291279870957037,11.279922908855854,11.279922908855854,0.0,0.0,0.0,,,,,,
30.0,1.0,31.0,0.065,0.2944517879729051,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,30.0,0.0,31.0,125.05000000000001,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4459056943302496,5.70448008425284,0.4923711809891783,0.49237118098917826,30.0,0.0,31.0,7.76,297.84,0.4710459566359525,0.048139368638526615,0.048139368638526615,13.045193321501902,13.045193321501902,0.0,0.0,0.0,,,,,,
31.0,1.0,32.0,0.065,0.28594744367940444,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,31.0,0.0,32.0,127.49000000000001,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36617817835496586,4.9537128348756,0.48425625099513614,0.48425625099513614,31.0,0.0,32.0,12.31,310.15,0.47855870943666845,0.054133770460751574,0.054133770460751574,15.023382206845335,15.023382206845335,0.0,0.0,0.0,,,,,,
32.0,1.0,33.0,0.065,0.276158776142241,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,32.0,0.0,33.0,129.82,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3851273034348787,5.370640049556646,0.5937394502814938,0.5937394502814938,32.0,0.0,33.0,11.08,321.22999999999996,0.4859678049497167,0.06073778848375762,0.06073778848375762,17.23440794065888,17.23440794065888,0.0,0.0,0.0,,,,,,
33.0,1.0,34.0,0.065,0.26651430640350726,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,33.0,0.0,34.0,128.85,-999.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5340259808251591,5.036425927650675,0.6304209930482348,0.6304209930482348,33.0,0.0,34.0,11.69,332.91999999999996,0.4932787378427623,0.06815748722815172,0.06815748722815172,19.704872829790922,19.704872829790922,0.0,0.0,0.0,,,,,,
34.0,1.0,35.0,0.065,0.25691786269860145,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,34.0,0.0,35.0,131.19,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055384922707018,4.6053971617475336,0.654105878219921,0.654105878219921,34.0,0.0,35.0,15.579999999999998,348.49999999999994,0.5004965124655104,0.07655258905913226,0.07655258905913226,22.46615163525671,22.46615163525671,0.0,0.0,0.0,,,,,,
35.0,1.0,36.0,0.065,0.24716121820741116,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,35.0,0.0,36.0,133.52,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27519995820487486,4.338365468583309,0.7004644909141771,0.700464490914177,35.0,0.0,36.0,13.7,362.19999999999993,0.5076257030638663,0.08602107450180019,0.08602107450180019,25.551975685575147,25.551975685575147,0.0,0.0,0.0,,,,,,
36.0,1.0,37.0,0.065,0.2343615862646804,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,36.0,0.0,37.0,132.24,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31782355174216803,5.271891056725711,0.9621396425309439,0.9621396425309439,36.0,0.0,37.0,14.379999999999999,376.5799999999999,0.5146705047209658,0.09603775591566248,0.09603775591566248,28.977187979622105,28.977187979622105,0.0,0.0,0.0,,,,,,
37.0,1.0,38.0,0.065,0.22112834067902193,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,37.0,0.0,38.0,134.21,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28258472004545276,5.038149664876803,1.0407398385204087,1.0407398385204087,37.0,0.0,38.0,13.06,389.63999999999993,0.5216347767226748,0.10719927543404124,0.10875193568667153,32.77584545804954,32.82740249269958,0.0,0.0,0.0,,,,,,
38.0,1.0,39.0,0.065,0.20918254536474645,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,38.0,0.0,39.0,136.32,-999.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4066624594388762,4.200739364896289,0.987917071988703,0.9879170719887029,38.0,0.0,39.0,14.989999999999998,404.62999999999994,0.5285220796883059,0.12007562258093371,0.12335168080972074,36.99919542427323,37.1577665063624,0.0,0.0,0.0,,,,,,
39.0,1.0,40.0,0.065,0.1926442078775062,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,39.0,0.0,40.0,137.96,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24996504529452493,5.285748533761959,1.4038687034295267,1.4038687034295267,39.0,0.0,40.0,15.629999999999999,420.25999999999993,0.535335707534529,0.13332746401986337,0.13991141456480796,41.65285250961664,42.02268887317795,0.0,0.0,0.0,,,,,,
40.0,1.0,41.0,0.065,0.1777074638366136,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,40.0,0.0,41.0,136.47,-999.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.37253272001198007,4.379676666301768,1.3211416840772918,1.3211416840772918,40.0,0.0,41.0,16.32,436.5799999999999,0.5420787151299455,0.1484806519494832,0.15869426178084903,46.79025713811541,47.48122118746888,0.0,0.0,0.0,,,,,,
41.0,1.0,42.0,0.065,0.16292881902472045,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,41.0,0.0,42.0,138.29,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14015195848803796,3.889865235753199,1.337712522701284,1.337712522701284,41.0,0.0,42.0,17.04,453.61999999999995,0.5487539423338926,0.16551413638616944,0.17999867130571606,52.46102846075955,53.59701862276353,0.0,0.0,0.0,,,,,,
42.0,1.0,43.0,0.065,0.14175269747100117,0.33000000000000007,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,42.0,0.0,43.0,139.48000000000002,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16695684420788595,5.039023133955848,1.950655311164059,1.9506553111640588,42.0,0.0,43.0,15.440000000000001,469.05999999999995,0.5553640349843486,0.18218857806077643,0.204163158190091,58.643435240755146,60.438151697520695,0.0,0.0,0.0,,,,,,
43.0,1.0,44.0,0.065,0.12642938066166332,0.3224210093367466,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,43.0,0.0,44.0,137.18,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14740145894695272,4.94305898377756,2.142829288312197,2.142829288312197,43.0,0.0,44.0,13.62,482.67999999999995,0.5619114632979982,0.19930523180851334,0.23157168250068338,65.34044626549002,68.07672887013318,0.0,0.0,0.0,,,,,,
44.0,1.0,45.0,0.065,0.1252450350182931,0.3012150132992918,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,44.0,0.0,45.0,138.24,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11843456433703752,4.349611421025293,2.1205996037454837,2.1205996037454837,44.0,0.0,45.0,11.5,494.17999999999995,0.5683985380643489,0.21829239758465988,0.26265975022911847,72.59597248522697,76.5882884244228,0.0,0.0,0.0,,,,,,
45.0,1.0,46.0,0.065,0.12422527650905728,0.2800456786509352,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,45.0,0.0,46.0,136.02,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10197585092360065,3.8583307885879394,2.1169334648356593,2.1169334648356593,45.0,0.0,46.0,13.0,507.17999999999995,0.5748274249506659,0.23863879018415407,0.29792133323649916,80.43590431701936,86.05092205750725,0.0,0.0,0.0,,,,,,
46.0,1.0,47.0,0.065,0.12324880150676101,0.2564798290675753,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,46.0,0.0,47.0,136.87,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976475002296355,3.8351997962307793,2.3565849583359886,2.3565849583359886,46.0,0.0,47.0,15.120000000000001,522.3,0.5812001571818888,0.2593101164818935,0.33791671818765623,88.85497956139913,96.54410629191729,0.0,0.0,0.0,,,,,,
47.0,1.0,48.0,0.065,0.12231001085854368,0.2302182155856723,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,47.0,0.0,48.0,137.45,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0938790648217485,3.847709428096478,2.626161348190303,2.626161348190303,47.0,0.0,48.0,16.63,538.93,0.5875186468169455,0.27947189794784427,0.38328140919022446,97.82508234097953,108.14724824227385,0.0,0.0,0.0,,,,,,
48.0,1.0,49.0,0.065,0.12173006914405798,0.205128106531398,0.33,0.33,0.33,0.33,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,0.33000000000000007,48.0,0.0,49.0,134.88,-999.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8579941714485935,3.2955607775623195,2.509010905427427,2.509010905427427,48.0,0.0,49.0,18.87,557.8,0.5937846948079418,0.3014069137454264,0.43473622559646025,107.37953358859613,120.93801022780872,0.0,0.0,0.0,,,,,,
